Date,YiBin,LuZhou,ChongQing,FuLing,WanXian,MaoPing,YiChang,ShaShi,JianLi,ChengLingJi,HanKou,HuangShi,JiuJiang,AnQing,WuHu,NanJing,ZhenJiang,XiangJiangChangSha
17/07/2013,10.4,8.6,11.35,154.58,152.08,150.17,9.53,7.17,10.33,11.86,11.08,10.63,9.7,8.92,5.96,4.46,3.52,29.76
16/07/2013,8.3,7.2,12.26,155.57,152.87,151.27,8.24,6.89,10.13,11.89,11.11,10.65,9.69,8.96,6.03,4.51,3.51,29.82
15/07/2013,8.2,7.7,14.05,156.09,152.7,151.02,8.01,6.82,10.22,11.97,11.11,10.64,9.73,8.99,6.11,4.63,3.7,29.87
14/07/2013,8.1,8,16.29,156.85,151.74,149.26,8.74,7.05,10.3,11.93,11.1,10.61,9.64,8.9,6.11,4.64,4.06,29.96
13/07/2013,8.1,9.9,17.9,156.53,150.15,147.25,9.2,7.21,10.31,11.95,11.18,10.69,9.71,9.04,5.17,4.61,4.29,29.86
12/07/2013,10.5,11.7,17.55,154.89,148.92,146.14,9.04,6.96,10.24,11.94,11.24,10.77,9.8,9.12,6.23,4.66,4.49,29.84
11/07/2013,10.6,10,15.5,153.12,148.2,146.01,8.18,6.98,10.27,11.92,11.3,10.77,9.89,9.22,6.29,4.76,4.68,29.79
10/07/2013,11.2,7,10.96,151.55,148.75,146.84,8.7,7.16,10.28,11.77,11.41,10.97,9.97,9.32,6.4,4.99,4.7,29.67
09/07/2013,6.6,5.5,9.38,152.76,150.23,148.35,8.4,7.15,10.18,11.69,11.55,11.13,10.07,9.44,6.49,5.25,4.82,29.54
08/07/2013,5.4,5.8,11.93,154.48,150.99,148.94,8.16,7.05,10.03,11.4,11.64,11.33,10.12,9.45,6.54,5.38,4.78,29.34
07/07/2013,6.8,7.5,15.01,155.17,150.54,148.18,8.63,7.1,9.9,11.32,11.11,10.78,9.85,9.36,6.46,5.3,4.61,29.18
06/07/2013,9.1,8.9,13.29,153.41,150.25,148.31,8.71,7.02,9.68,11.09,10.67,10.41,9.78,9.15,6.22,5.12,4.35,28.97
05/07/2013,6.8,4.9,11.55,154.02,150.64,148.59,8.73,6.8,9.43,10.89,10.48,10.22,9.84,9.17,6.11,4.85,4.05,28.88
04/07/2013,4.8,5,14.21,154.78,150.28,148.02,8.4,6.09,9.13,10.68,10.43,10.23,9.94,9.25,6.14,4.77,3.88,29
03/07/2013,4.2,5.6,16.58,154.71,148.77,146.38,7.52,5,8.43,10.69,10.45,10.38,9.99,9.27,6.14,4.66,3.75,29.25
02/07/2013,3.7,6.5,15.28,151.72,146.84,145.44,4.58,3.66,8.24,10.79,10.47,10.35,9.93,9.2,6.1,4.6,3.68,29.64
01/07/2013,3.5,4.2,6.32,147.63,146.25,145.47,3.72,3.57,8.4,10.86,10.42,10.19,9.7,9.01,6.01,4.52,3.58,29.97
30/06/2013,2.7,3.3,4.98,147.99,146.37,145.78,3.45,4.05,8.61,10.87,10.3,9.99,9.39,8.78,5.94,4.47,3.54,30.5
29/06/2013,3,3.15,5.68,148.16,146.34,145.68,4.32,4.59,8.72,10.72,10.1,9.77,9.13,8.66,5.94,4.46,3.54,30.79
28/06/2013,3,3.25,6.01,148.8,146.55,145.61,5.28,4.84,8.68,10.44,9.89,9.57,8.93,8.57,5.9,4.4,3.9,29.68
27/06/2013,3.6,3.4,7.58,148.96,146.59,145.76,5.7,5.5,8.61,10.07,9.69,9.42,8.83,8.46,5.87,4.45,4.47,28.88
26/06/2013,3.8,3.85,7.06,149.13,147.06,145.31,6.64,5.4,8.28,9.84,9.5,9.36,8.72,8.46,5.94,4.63,4.93,28.35
25/06/2013,4.7,4.3,7.73,150.09,147.37,146.07,6.61,4.83,7.87,9.64,9.46,9.29,8.78,8.46,5.72,4.8,4.93,28.47
24/06/2013,4.9,4.8,9.7,150.28,147.26,146.14,4.52,3.21,7.12,9.71,9.54,9.38,8.85,8.46,5.69,4.9,4.68,28.78
23/06/2013,6.4,6.9,9.75,148.96,146.31,145.57,2.91,2.1,7.1,9.93,9.67,9.55,8.99,8.53,5.69,4.93,4.46,28.91
22/06/2013,6.8,5.3,6.28,146.86,145.54,145.11,2.59,2.16,7.36,10.2,9.88,9.68,9.13,8.56,5.78,4.83,4.21,29.09
21/06/2013,4.1,3.3,4.19,146.61,145.53,145.09,2.67,2.46,7.73,10.46,10.1,9.87,9.25,8.67,5.88,4.76,4,29.27
20/06/2013,3.4,2.95,3.6,146.75,145.73,145.27,2.91,2.88,8.01,10.68,10.29,10.05,9.43,8.82,5.98,4.72,3.88,29.43
19/06/2013,3.1,3.4,4.74,147.09,145.84,145.42,3.27,3.33,8.33,10.96,10.49,10.22,9.61,8.92,6.03,4.64,3.74,29.67
18/06/2013,3.5,3.5,4.59,147.34,146.01,145.51,3.8,3.7,8.55,11.19,10.69,10.43,9.78,9.05,6.09,4.62,3.66,29.97
17/06/2013,3.1,3.3,4.74,147.65,146.41,145.86,3.74,3.76,8.84,11.44,10.88,10.63,9.92,9.14,6.17,4.64,3.66,30.2
16/06/2013,3.3,3.3,4.5,148.12,146.69,146.11,3.64,4.2,9.21,11.7,11.08,10.86,10.01,9.19,6.2,4.64,3.65,30.43
15/06/2013,3.3,3.1,5.2,148.42,146.79,146.08,4.5,4.96,9.57,11.9,11.18,10.83,10.07,9.23,6.21,4.62,3.68,30.82
14/06/2013,3.4,3.6,6.05,148.92,147.02,146.15,5.79,5.62,9.86,11.97,11.19,10.81,10.07,9.24,6.21,4.6,3.98,31.29
13/06/2013,3.7,3.9,7.19,149.56,147.4,146.02,7.27,6.26,9.9,11.88,11.09,10.75,10.04,9.25,6.21,4.58,4.32,32.09
12/06/2013,4.6,4.3,8.9,150.99,148.12,146.34,8,6.47,9.73,11.64,10.97,10.86,10.03,9.26,6.24,4.62,4.57,32.23
11/06/2013,5.1,5.1,11.2,151.93,148.29,146.24,8.16,5.85,9.08,11.39,10.9,10.71,10.05,9.31,6.25,4.83,4.75,31.08
10/06/2013,6.4,4.9,10.57,150.96,147.83,146.47,5.96,4.72,8.96,11.27,10.95,10.71,10.04,9.3,6.28,5.09,4.84,30.36
09/06/2013,3.6,3.2,6.24,148.62,147.38,146.62,4.7,4.52,8.89,11.21,10.92,10.68,10,9.33,6.36,5.2,4.7,30.33
08/06/2013,3.5,3.3,5.54,148.69,147.67,146.96,4.79,4.62,8.69,11.06,10.79,10.58,9.88,9.32,6.4,5.49,4.92,30.4
07/06/2013,3.5,3.1,4.31,148.93,148.18,147.33,5.44,4.2,8.45,10.96,10.51,10.29,9.7,8.93,5.86,4.88,4.26,30.18
06/06/2013,2.7,2.4,3.75,149.09,148.47,147.7,4.15,3.48,8.26,10.91,10.31,10.01,9.54,8.79,5.84,4.77,4.03,30.68
05/06/2013,2.3,2.3,3.29,149.42,149.04,148.45,3.59,3.56,8.41,10.97,10.34,10.14,9.53,8.76,5.84,4.65,3.85,31.38
04/06/2013,2.8,2.1,3.2,149.99,149.56,149.01,3.97,3.93,8.61,11.02,10.38,10.16,9.51,8.73,5.82,4.54,3.71,31.09
03/06/2013,2.4,1.9,3.38,150.55,150.17,149.58,4.64,4.5,8.69,11.04,10.39,10.14,9.48,8.7,5.8,4.41,3.54,30.47
02/06/2013,2.1,2.2,3.97,151.49,150.97,150.3,5.16,4.8,8.83,11.04,10.37,10.13,9.45,8.67,5.8,4.37,3.46,30.57
01/06/2013,1.8,2.3,6.04,152.49,151.54,150.65,5.93,4.84,8.73,10.96,10.35,10.12,9.47,8.72,5.81,4.33,3.37,30.64
31/05/2013,2.3,2.4,6.99,152.59,151.89,151.06,5.8,4.68,8.73,10.92,10.34,10.09,9.45,8.69,5.77,4.26,3.32,30.26
30/05/2013,2.2,2.65,6.09,152.9,152.36,151.52,5.3,4.53,8.61,10.84,10.24,9.95,9.32,8.6,5.74,4.2,3.41,30.34
29/05/2013,2.5,2.7,4.35,153.07,152.67,151.74,5.29,4.29,8.6,10.72,10.21,9.98,9.39,8.67,5.8,4.24,4.28,30.37
28/05/2013,3,2.4,3.79,153.4,153.21,152.65,4.52,4.53,8.6,10.78,10.18,10.01,9.37,8.72,5.79,4.22,4.59,30.13
27/05/2013,2.2,1.6,3.2,154,153.9,153.33,5.11,4.25,8.13,10.78,10.23,10.02,9.36,8.78,5.88,4.85,4.95,30.12
26/05/2013,1.1,1.7,2.94,154.31,154.32,153.86,3.9,3.29,8.09,10.79,10.24,9.99,9.42,8.72,5.74,4.97,4.81,30.37
25/05/2013,1.8,2,3.1,153.75,153.65,153.03,3.59,3.22,8.13,10.96,10.21,9.98,9.38,8.64,5.65,4.88,4.46,30.89
24/05/2013,1.6,1.9,2.99,154.06,154.01,153.56,3.6,3.3,8.2,11.04,10.23,9.99,9.34,8.59,5.65,4.75,4.13,31.59
23/05/2013,1.8,1.8,2.67,154.68,154.66,154.2,3.6,3.49,8.35,11.05,10.21,9.95,9.29,8.52,5.64,4.6,3.9,32.22
22/05/2013,1.5,1.5,3.1,155.23,155.21,154.79,3.87,3.8,8.48,11.05,10.2,9.93,9.25,8.42,5.54,4.36,3.6,32.27
21/05/2013,1.3,1.7,3.34,155.96,155.83,155.34,4.31,3.94,8.5,11.11,10.15,9.88,9.13,8.29,5.39,4.13,3.38,31.39
20/05/2013,1.6,1.9,3.6,156.57,156.48,155.97,4.24,3.88,8.44,11.11,10.03,9.67,8.94,8.12,5.22,3.89,3.14,32.48
19/05/2013,1.8,1.9,3.69,157.19,157.07,156.53,4.18,3.9,8.4,11,9.82,9.45,8.66,7.89,5.05,3.7,2.93,33.71
18/05/2013,1.8,1.6,2.46,157.56,157.58,157.07,4.35,3.81,8.29,10.81,9.56,9.12,8.34,7.64,4.96,3.72,3.04,33.18
17/05/2013,1.9,1.5,2.87,158.21,158.21,157.69,3.98,4.04,8.08,10.52,9.21,8.61,7.96,7.33,4.81,3.62,3.08,33.15
16/05/2013,0.8,1.25,2.87,158.92,158.95,158.29,4.73,3.99,7.8,10.09,8.84,8.37,7.74,7.17,4.59,3.38,3.09,32.85
15/05/2013,1,1.5,3.4,159.62,159.56,158.87,5.13,3.39,7.22,9.69,8.63,8.26,7.53,6.92,4.36,3.21,3.3,30.95
14/05/2013,1,1.4,3.28,160.05,160.07,159.48,4.21,2.42,6.71,9.56,8.45,8.03,7.29,6.74,4.25,3.16,3.52,30.65
13/05/2013,1.2,1.5,4.51,160.45,160.51,160.06,3.36,1.88,6.45,9.42,8.25,7.79,7.08,6.56,4.1,3.17,3.68,31.45
12/05/2013,1.1,1.8,4.27,160.52,160.53,160.15,2.72,1.46,6.09,9.23,7.97,7.43,6.79,6.39,4.01,3.27,3.63,32.08
11/05/2013,1.8,2.2,3.15,160.43,160.51,160.15,2.47,1.01,5.69,8.87,7.58,7.13,6.49,6.24,3.94,3.51,3.7,32.85
10/05/2013,2.4,1.6,2.77,160.36,160.53,160.25,1.96,0.67,5.1,8.35,7.13,6.8,6.26,6.12,3.84,3.42,3.43,32.42
09/05/2013,0.6,1.2,2.45,160.3,160.49,160.17,1.39,0.01,4.69,7.94,6.8,6.42,6.07,5.87,3.72,3.55,3.38,29.86
08/05/2013,0.8,1.1,2.48,160.25,160.42,160.08,1.04,-0.34,4.29,7.58,6.6,6.33,5.93,5.68,3.59,3.4,3.11,29.25
07/05/2013,0.7,1.1,2.21,160.11,160.33,160.01,0.58,-0.89,4.13,7.42,6.53,6.31,5.9,5.58,3.55,3.13,2.78,28.67
06/05/2013,0.5,1.2,2.15,159.98,160.2,159.87,0.14,-0.94,4.13,7.49,6.57,6.34,5.91,5.59,3.58,2.96,2.58,28.7
05/05/2013,0.5,1.2,2.09,160,160.16,159.84,0.03,-1.05,4.16,7.56,6.55,6.28,5.88,5.55,3.53,2.8,2.4,29.16
04/05/2013,0.9,0.9,2.03,160.03,160.2,159.88,0.02,-0.94,4.16,7.51,6.46,6.16,5.8,5.47,3.48,2.68,2.26,29.87
03/05/2013,0.6,0.35,1.88,160.08,160.25,159.98,0.22,-0.93,4.11,7.39,6.34,6.04,5.67,5.36,3.4,2.6,2.13,30.34
02/05/2013,0.3,0.7,1.98,160.21,160.41,160.12,0.13,-0.86,4.14,7.27,6.22,5.88,5.5,5.23,3.31,2.48,2.03,29.89
01/05/2013,0.7,0.4,2.2,160.33,160.51,160.32,0.28,-0.69,4.19,7.12,6.02,5.66,5.28,5.08,3.25,2.39,2.05,29.55
30/04/2013,0.4,0.7,2.44,160.34,160.53,160.18,0.35,-0.41,4.27,6.87,5.82,5.48,5.07,4.89,3.18,2.34,2.85,28.95
29/04/2013,0.3,0.6,1.98,160.28,160.48,160.22,0.33,-0.1,4.26,6.77,5.67,5.32,4.91,4.79,3.09,2.28,3.17,28.82
28/04/2013,0.3,0.75,2.25,160.57,160.77,160.45,0.9,-0.15,4.29,6.7,5.58,5.24,4.85,4.75,3.03,2.53,3.36,29.05
27/04/2013,0.4,0.7,2.63,160.86,161.05,160.74,0.8,-0.03,4.4,6.64,5.49,5.17,4.81,4.72,2.99,2.96,3.44,29.05
26/04/2013,0.6,1.4,2.51,161.14,161.32,161.02,1,0.28,4.43,6.45,5.43,5.18,4.79,4.7,2.89,3.05,3.29,28.94
25/04/2013,1,1.3,2.69,161.53,161.7,161.4,1,0.38,4.41,6.39,5.44,5.16,4.8,4.67,2.88,3.03,2.98,28.61
24/04/2013,0.8,0.9,2.98,161.91,162.1,161.75,1.05,0.3,4.35,6.44,5.43,5.14,4.76,4.63,2.84,2.87,2.67,27.69
23/04/2013,0.6,1.25,3.18,162.27,162.46,162.13,0.9,0.18,4.24,6.39,5.43,5.15,4.77,4.62,2.95,2.72,2.46,27.98
22/04/2013,0.4,1.2,3.34,162.65,162.84,162.47,0.77,0.05,4.09,6.41,5.41,5.12,4.74,4.58,2.89,2.46,2.16,28.04
21/04/2013,0.5,0.8,3.67,162.99,163.19,162.86,0.95,-0.24,3.91,6.44,5.42,5.17,4.83,4.66,2.94,2.32,2.05,28.16
20/04/2013,0.5,0.5,4.38,163.31,163.46,163.08,0.57,-0.66,4.02,6.47,5.45,5.24,4.96,4.81,3.11,2.39,2.06,28.31
19/04/2013,0.5,1.8,4.48,163.34,163.53,162.44,0.27,-0.15,3.96,6.46,5.55,5.45,5.1,4.94,3.23,2.56,2.24,28.19
18/04/2013,1.4,1.75,4.53,163.32,163.49,163.18,0.94,-0.43,3.77,6.46,5.67,5.57,5.29,5.2,3.4,2.55,2.16,28.3
17/04/2013,1.9,1.95,4.68,163.4,163.56,163.26,0.6,-0.84,3.72,6.57,5.82,5.76,5.5,5.38,3.44,2.54,2.31,28.31
16/04/2013,1.3,2,4.58,163.37,163.52,163.3,0.16,-0.95,3.77,6.7,5.98,5.95,5.7,5.58,3.57,2.61,2.48,27.98
15/04/2013,1.5,1.7,4.88,163.24,163.38,163.08,0.12,-1.02,3.84,6.84,6.14,6.11,5.93,5.75,3.74,2.82,3.21,28.1
14/04/2013,1.5,2.2,4.79,163.02,163.17,162.94,0.16,-1.06,3.88,6.98,6.32,6.3,6.07,5.88,3.74,2.72,3.08,28.46
13/04/2013,2.1,2.3,4.58,162.79,162.94,162.68,0.1,-1.22,3.95,7.2,6.5,6.22,6.22,5.98,3.78,2.89,3.46,28.53
12/04/2013,1.8,2.22,4.51,162.53,162.69,162.44,0.08,-1.27,4.05,7.41,6.66,6.58,6.31,5.99,3.7,2.99,3.42,28.82
11/04/2013,1.6,1.9,4.58,162.26,162.39,162.11,-0.01,-1.31,4.21,7.66,6.76,6.61,6.31,5.94,3.64,3.1,3.23,29.23
10/04/2013,0.9,1.9,3.59,162.04,162.19,161.96,0.04,-1.23,4.27,7.76,6.74,6.52,6.21,5.79,3.55,3.35,3.36,30.07
09/04/2013,1.5,1.9,3.23,161.88,162.06,161.77,0.08,-1.29,4.22,7.84,6.65,6.39,6.08,5.63,3.33,3.09,3,31.02
08/04/2013,1.7,1.4,3.21,161.76,161.88,161.63,0.05,-1.4,4.14,7.79,6.45,6.12,5.85,5.47,3.31,2.87,2.57,32.07
07/04/2013,1.8,1.6,2.8,161.56,161.7,161.42,-0.02,-1.44,3.94,7.58,6.12,5.81,5.63,5.34,3.42,3.03,2.77,32.75
06/04/2013,1.5,1,2.4,161.36,161.56,161.32,-0.03,-1.47,3.69,7.1,5.81,5.67,5.54,5.33,3.37,2.59,2.24,32.77
05/04/2013,1.2,1,2.63,161.4,161.57,161.28,0.05,-1.46,3.54,6.71,5.8,5.77,5.65,5.43,3.45,2.63,2.26,31.26
04/04/2013,0.4,1,2.77,161.5,161.67,161.38,0.04,-1.38,3.55,6.59,5.85,5.84,5.72,5.47,3.45,2.56,2.09,29.94
03/04/2013,1,1.3,2.71,161.56,161.78,161.58,0.05,-1.28,3.56,6.65,5.89,5.78,5.74,5.49,3.51,2.64,2.17,29.26
02/04/2013,1.2,1.2,2.79,161.71,161.93,161.59,0.02,-1.36,3.56,6.79,5.92,5.86,5.77,5.5,3.48,2.55,2.09,29.12
01/04/2013,0.9,0.8,2.95,161.81,162.03,161.75,0.02,-1.45,3.59,6.88,5.92,5.78,5.65,5.4,3.49,2.59,2.54,29.13
31/03/2013,0.9,0.9,2.78,161.94,162.16,161.83,-0.04,-1.49,3.63,6.84,5.81,5.61,5.46,5.22,3.34,2.41,3,29.44
30/03/2013,0.9,0.9,2.8,162.11,162.33,162.03,0.02,-1.4,3.61,6.83,5.62,5.36,5.21,5.02,3.21,2.38,3.27,29.78
29/03/2013,0.6,0.6,2.89,162.29,162.52,162.2,0.1,-1.4,3.46,6.69,5.27,4.93,4.92,4.76,2.98,2.54,3.33,30.32
28/03/2013,0.3,0.4,3.2,162.39,162.61,162.3,0.05,-1.46,3.31,6.37,4.89,4.68,4.6,4.49,2.75,2.69,3.13,30.46
27/03/2013,0.3,1,3.22,162.5,162.7,162.38,0.04,-1.5,3.08,5.91,4.57,4.37,4.3,4.26,2.55,2.59,2.81,30.31
26/03/2013,0.4,0.5,3.31,162.61,162.82,162.52,-0.02,-1.48,3,5.61,4.25,4.13,4.03,4,2.4,2.52,2.51,29.71
25/03/2013,0.3,0.6,3.28,162.71,162.92,162.53,0.06,-1.41,2.95,5.28,4.11,3.89,3.75,3.7,2.23,2.42,2.24,29.9
24/03/2013,0.3,0.45,3.51,162.82,163.04,162.74,0.01,-1.35,2.86,5.17,3.92,3.66,3.49,3.5,2.09,1.89,1.75,28.99
23/03/2013,0.4,1,3.58,162.9,163.13,162.83,0.1,-1.29,2.93,5.01,3.77,3.49,3.3,3.22,1.89,1.89,1.81,29.12
22/03/2013,0.7,1.1,3.55,163.04,163.23,162.91,-0.01,-1.02,3.03,4.93,3.59,3.28,3.07,3.14,1.75,1.26,1.1,28.67
21/03/2013,1.1,0.6,3.98,163.09,163.32,162.99,0.16,-0.56,2.75,4.68,3.38,3.11,2.88,2.94,1.91,1.63,1.56,28.35
20/03/2013,0.5,1.2,3.87,163.28,163.47,163.24,0.92,-1.25,2.46,4.5,3.15,2.94,2.65,2.84,1.83,1.33,1.16,27.66
19/03/2013,1.4,0.9,3.95,163.49,163.69,163.39,-0.01,-1.39,2.32,4.2,3.04,2.85,2.58,2.77,1.79,1.33,1.22,28.06
18/03/2013,0.9,1,3.96,163.55,163.79,163.55,-0.13,-1.52,2.33,4.02,2.99,2.75,2.5,2.81,1.83,1.31,1.24,28.45
17/03/2013,1,0.8,4.12,163.64,163.89,163.65,0,-1.6,2.31,3.96,2.98,2.78,2.51,2.81,1.92,1.42,1.66,28.38
16/03/2013,0.8,0.8,4.24,163.75,163.98,163.67,0.09,-1.52,2.34,3.95,2.97,2.8,2.53,2.86,1.96,1.41,2.18,28.14
15/03/2013,0.3,1.2,4.29,163.86,164.1,163.75,0.08,-1.47,2.34,3.97,3,2.81,2.62,2.97,2,1.42,2.46,27.89
14/03/2013,0.9,1.1,4.52,164,164.21,163.86,0.09,-1.45,2.29,4.01,3.01,2.82,2.69,3,2.05,1.82,2.95,27.6
13/03/2013,0.6,1.2,4.5,164.09,164.31,164.01,-0.02,-1.54,2.29,4.03,3.01,2.91,2.76,3.06,2.05,2.03,2.73,27.53
12/03/2013,0.5,1.3,4.58,164.2,164.45,164.13,0,-1.53,2.29,4.03,3.1,3.02,2.8,3.15,2.04,2.34,2.71,27.61
11/03/2013,0.8,1.1,4.79,164.33,164.54,164.19,0,-1.46,2.29,3.97,3.13,3.11,2.92,3.22,2.15,2.52,2.6,28.01
10/03/2013,0.5,1.1,4.9,164.4,164.58,164.25,0.06,-1.39,2.31,3.96,3.2,3.21,3.01,3.13,1.91,2.06,1.98,27.76
09/03/2013,0.7,1.3,4.89,164.45,164.67,164.38,0.03,-1.44,2.39,4.08,3.39,3.36,3.06,3.19,1.9,1.9,1.76,27.71
08/03/2013,0.8,1.3,4.99,164.54,164.74,164.56,-0.06,-1.47,2.46,4.24,3.46,3.35,3.15,3.22,1.98,1.7,1.55,27.76
